Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,return,ma30,ma100
2017-10-17,159.78,160.87,159.23,160.47,18816438.0,0.0,1.0,159.78,160.87,159.23,160.47,18816438.0,0.003683475368145587,156.66869333333338,153.5712079999999
2017-10-18,160.42,160.71,159.6,159.76,16158659.0,0.0,1.0,160.42,160.71,159.6,159.76,16158659.0,-0.004434320103708715,156.59702666666672,153.6301079999999
2017-10-19,156.75,157.08,155.02,155.98,42111326.0,0.0,1.0,156.75,157.08,155.02,155.98,42111326.0,-0.023944895205207848,156.4210266666667,153.65380799999988
2017-10-20,156.61,157.75,155.96,156.16,23612246.0,0.0,1.0,156.61,157.75,155.96,156.16,23612246.0,0.0011533287624303898,156.33869333333334,153.6787079999999
2017-10-23,156.89,157.69,155.5,156.17,21654461.0,0.0,1.0,156.89,157.69,155.5,156.17,21654461.0,6.403483497200295e-05,156.1610266666667,153.71280799999988
2017-10-24,156.29,157.42,156.2,157.1,17137731.0,0.0,1.0,156.29,157.42,156.2,157.1,17137731.0,0.0059373877618210304,156.03702666666672,153.75200799999988
2017-10-25,156.91,157.55,155.27,156.405,20126554.0,0.0,1.0,156.91,157.55,155.27,156.405,20126554.0,-0.004433748351909315,155.92886000000004,153.76155799999987
2017-10-26,157.23,157.8295,156.78,157.41,16751691.0,0.0,1.0,157.23,157.8295,156.78,157.41,16751691.0,0.006405069457063945,155.89986000000005,153.79635799999988
2017-10-27,159.29,163.6,158.7,163.05,43904150.0,0.0,1.0,159.29,163.6,158.7,163.05,43904150.0,0.03520303586859823,156.00552666666673,153.88235799999987
2017-10-30,163.89,168.07,163.72,166.72,43923292.0,0.0,1.0,163.89,168.07,163.72,166.72,43923292.0,0.022258856329673924,156.27386000000007,153.99585799999986
2017-10-31,167.9,169.6499,166.94,169.04,35474672.0,0.0,1.0,167.9,169.6499,166.94,169.04,35474672.0,0.01381961474279905,156.61752666666675,154.13635799999986
2017-11-01,169.87,169.94,165.61,166.89,33100847.0,0.0,1.0,169.87,169.94,165.61,166.89,33100847.0,-0.012800460552489778,156.97819333333342,154.31545799999986
2017-11-02,167.64,168.5,165.28,168.11,32710040.0,0.0,1.0,167.64,168.5,165.28,168.11,32710040.0,0.007283614289655858,157.46886000000006,154.54335799999987
2017-11-03,174.0,174.26,171.12,172.5,58683826.0,0.0,1.0,174.0,174.26,171.12,172.5,58683826.0,0.025778709426447093,158.15586000000005,154.80245799999986
2017-11-06,172.365,174.99,171.72,174.25,34242566.0,0.0,1.0,172.365,174.99,171.72,174.25,34242566.0,0.010093813169218906,158.94586000000007,155.09335799999985
2017-11-07,173.91,175.25,173.6,174.81,23910914.0,0.0,1.0,173.91,175.25,173.6,174.81,23910914.0,0.003208620182459215,159.6681933333334,155.39855799999984
2017-11-09,175.11,176.095,173.14,175.88,28636531.0,0.0,1.0,175.11,176.095,173.14,175.88,28636531.0,0.00610227448951673,160.38986000000008,155.73465799999983
2017-11-10,175.11,175.38,174.27,174.67,25061183.0,0.0,1.0,175.11,175.38,174.27,174.67,25061183.0,-0.006903464872307936,161.10286000000008,156.01795799999982
2017-11-13,173.5,174.5,173.4,173.97,16828025.0,0.0,1.0,173.5,174.5,173.4,173.97,16828025.0,-0.004015608883842537,161.76452666666677,156.30755799999983
2017-11-14,173.04,173.48,171.18,171.34,23588451.0,0.0,1.0,173.04,173.48,171.18,171.34,23588451.0,-0.01523298402056097,162.3488600000001,156.56225799999982
2017-11-15,169.97,170.3197,168.38,169.08,28702351.0,0.0,1.0,169.97,170.3197,168.38,169.08,28702351.0,-0.013277910837308645,162.83552666666677,156.79675799999984
2017-11-16,171.18,171.87,170.3,171.1,23497326.0,0.0,1.0,171.18,171.87,170.3,171.1,23497326.0,0.011876205199558535,163.42383333333345,157.04425799999981
2017-11-17,171.04,171.39,169.64,170.15,21665811.0,0.0,1.0,171.04,171.39,169.64,170.15,21665811.0,-0.005567779951233018,163.91583333333344,157.28755799999982
2017-11-20,170.29,170.56,169.56,169.98,15974387.0,0.0,1.0,170.29,170.56,169.56,169.98,15974387.0,-0.0009996178764346481,164.40516666666676,157.54995799999983
2017-11-21,170.78,173.7,170.78,173.14,24875471.0,0.0,1.0,170.78,173.7,170.78,173.14,24875471.0,0.018419732717147565,164.9818333333334,157.82305799999983
2017-11-22,173.36,175.0,173.05,174.96,24997274.0,0.0,1.0,173.36,175.0,173.05,174.96,24997274.0,0.010456860580884804,165.61716666666678,158.1358579999998
2017-11-24,175.1,175.5,174.6459,174.97,14026519.0,0.0,1.0,175.1,175.5,174.6459,174.97,14026519.0,5.715428801592133e-05,166.23116666666678,158.4453579999998
2017-11-27,175.05,175.08,173.34,174.09,20536313.0,0.0,1.0,175.05,175.08,173.34,174.09,20536313.0,-0.005042123785901842,166.8341666666668,158.7512579999998
2017-11-28,174.3,174.87,171.86,173.07,25468442.0,0.0,1.0,174.3,174.87,171.86,173.07,25468442.0,-0.0058762699337189415,167.37016666666676,159.0410579999998
2017-11-29,172.63,172.92,167.16,169.48,40788324.0,0.0,1.0,172.63,172.92,167.16,169.48,40788324.0,-0.02096121117854932,167.69016666666676,159.3085579999998
2017-11-30,170.43,172.14,168.44,171.85,40172368.0,0.0,1.0,170.43,172.14,168.44,171.85,40172368.0,0.013887077537484522,168.0695000000001,159.58525799999978
2017-12-01,169.95,171.67,168.5,171.05,39590080.0,0.0,1.0,169.95,171.67,168.5,171.05,39590080.0,-0.004666091872229057,168.4458333333334,159.8451579999998
2017-12-04,172.48,172.62,169.63,169.8,32115052.0,0.0,1.0,172.48,172.62,169.63,169.8,32115052.0,-0.007334637546366721,168.9065000000001,160.08785799999978
2017-12-05,169.06,171.52,168.4,169.64,27008428.0,0.0,1.0,169.06,171.52,168.4,169.64,27008428.0,-0.000942729270857073,169.35583333333346,160.3268579999998
2017-12-06,167.5,170.2047,166.46,169.01,28224357.0,0.0,1.0,167.5,170.2047,166.46,169.01,28224357.0,-0.0037206598362532375,169.78383333333346,160.53925799999976
2017-12-07,169.03,170.44,168.91,169.452,24469613.0,0.0,1.0,169.03,170.44,168.91,169.452,24469613.0,0.0026118161049786984,170.1955666666668,160.74337799999975
2017-12-08,170.49,171.0,168.82,169.37,23096872.0,0.0,1.0,170.49,171.0,168.82,169.37,23096872.0,-0.0004840299720853283,170.62773333333345,160.94147799999976
2017-12-11,169.2,172.89,168.79,172.67,33092051.0,0.0,1.0,169.2,172.89,168.79,172.67,33092051.0,0.01929658752130894,171.13640000000015,161.16737799999976
2017-12-12,172.15,172.39,171.461,171.7,18945457.0,0.0,1.0,172.15,172.39,171.461,171.7,18945457.0,-0.0056334905209090005,171.42473333333345,161.37417799999977
2017-12-13,172.5,173.54,172.0,172.27,23142242.0,0.0,1.0,172.5,173.54,172.0,172.27,23142242.0,0.003314245554848113,171.60973333333348,161.59347799999978
2017-12-14,172.4,173.13,171.65,172.22,20219307.0,0.0,1.0,172.4,173.13,171.65,172.22,20219307.0,-0.00029028419025872184,171.71573333333347,161.81297799999976
2017-12-15,173.63,174.17,172.46,173.87,37054632.0,0.0,1.0,173.63,174.17,172.46,173.87,37054632.0,0.009535164271679324,171.94840000000013,162.03077799999977
2017-12-18,174.88,177.2,174.86,176.42,28831533.0,0.0,1.0,174.88,177.2,174.86,176.42,28831533.0,0.014559622290922355,172.22540000000015,162.2675779999998
2017-12-19,175.03,175.39,174.09,174.54,27078872.0,0.0,1.0,175.03,175.39,174.09,174.54,27078872.0,-0.010713574095455545,172.29340000000013,162.4783779999998
2017-12-20,174.87,175.42,173.25,174.35,23000392.0,0.0,1.0,174.87,175.42,173.25,174.35,23000392.0,-0.0010891686135050998,172.2967333333335,162.7162779999998
2017-12-21,174.17,176.02,174.1,175.01,20356826.0,0.0,1.0,174.17,176.02,174.1,175.01,20356826.0,0.0037783420264058997,172.30340000000015,162.9713779999998
2017-12-22,174.68,175.424,174.5,175.01,16052615.0,0.0,1.0,174.68,175.424,174.5,175.01,16052615.0,0.0,172.27440000000016,163.23297799999978
2017-12-26,170.8,171.47,169.679,170.57,32968167.0,0.0,1.0,170.8,171.47,169.679,170.57,32968167.0,-0.025697345495284404,172.13773333333347,163.4381779999998
2017-12-27,170.1,170.78,169.71,170.6,21672062.0,0.0,1.0,170.1,170.78,169.71,170.6,21672062.0,0.00017586540479718152,172.02540000000013,163.57277799999977
2017-12-28,171.0,171.85,170.48,171.08,15997739.0,0.0,1.0,171.0,171.85,170.48,171.08,15997739.0,0.0028096483011293425,172.01673333333346,163.7278779999998
2017-12-29,170.52,170.59,169.22,169.23,25643711.0,0.0,1.0,170.52,170.59,169.22,169.23,25643711.0,-0.010872546938713586,172.02173333333346,163.8562779999998
2018-01-02,170.16,172.3,169.26,172.26,25048048.0,0.0,1.0,170.16,172.3,169.26,172.26,25048048.0,0.01774622694103316,172.06040000000013,163.97807799999975
2018-01-03,172.53,174.55,171.96,172.23,28819653.0,0.0,1.0,172.53,174.55,171.96,172.23,28819653.0,-0.00017417051337248623,172.12973333333346,164.08977799999974
2018-01-04,172.54,173.47,172.08,173.03,22211345.0,0.0,1.0,172.54,173.47,172.08,173.03,22211345.0,0.004634197020902013,172.23140000000012,164.26737799999972
2018-01-05,173.44,175.37,173.05,175.0,23016177.0,0.0,1.0,173.44,175.37,173.05,175.0,23016177.0,0.011320984054957106,172.2934000000001,164.44257799999974
2018-01-08,174.35,175.61,173.93,174.35,20134092.0,0.0,1.0,174.35,175.61,173.93,174.35,20134092.0,-0.0037212008018539565,172.27306666666678,164.58757799999975
2018-01-09,174.55,175.06,173.41,174.33,21262614.0,0.0,1.0,174.55,175.06,173.41,174.33,21262614.0,-0.00011471836653621983,172.25173333333345,164.71487799999977
2018-01-10,173.16,174.3,173.0,174.29,23589129.0,0.0,1.0,173.16,174.3,173.0,174.29,23589129.0,-0.00022947622153374797,172.2584000000001,164.84827799999977
2018-01-11,174.59,175.4886,174.49,175.28,17523256.0,0.0,1.0,174.59,175.4886,174.49,175.28,17523256.0,0.005664116753620801,172.33206666666678,165.02237799999978
2018-01-12,176.18,177.36,175.65,177.09,25039531.0,0.0,1.0,176.18,177.36,175.65,177.09,25039531.0,0.010273382633496518,172.58573333333345,165.21827799999977
2018-01-16,177.9,179.39,176.14,176.19,29159005.0,0.0,1.0,177.9,179.39,176.14,176.19,29159005.0,-0.005095119718169932,172.7304000000001,165.40807799999976
2018-01-17,176.15,179.25,175.07,179.1,32752734.0,0.0,1.0,176.15,179.25,175.07,179.1,32752734.0,0.016381350864128324,172.99873333333343,165.60127799999975
2018-01-18,179.37,180.1,178.25,179.26,30234512.0,0.0,1.0,179.37,180.1,178.25,179.26,30234512.0,0.0008929568625495602,173.31406666666678,165.79407799999976
2018-01-19,178.61,179.58,177.41,178.46,30827809.0,0.0,1.0,178.61,179.58,177.41,178.46,30827809.0,-0.004472779457210183,173.60806666666676,165.98597799999973
2018-01-22,177.3,177.78,176.6016,177.0,26023683.0,0.0,1.0,177.3,177.78,176.6016,177.0,26023683.0,-0.008214753898176243,173.8744000000001,166.15737799999974
2018-01-23,177.3,179.44,176.82,177.04,31702531.0,0.0,1.0,177.3,179.44,176.82,177.04,31702531.0,0.00022596316896499895,174.1273333333334,166.31307799999973
2018-01-24,177.25,177.3,173.2,174.22,50562257.0,0.0,1.0,177.25,177.3,173.2,174.22,50562257.0,-0.016056827352048247,174.2890000000001,166.42617799999974
2018-01-25,174.505,174.95,170.53,171.11,39661804.0,0.0,1.0,174.505,174.95,170.53,171.11,39661804.0,-0.018012243846866834,174.23700000000008,166.50377799999976
2018-01-26,172.0,172.0,170.06,171.51,37121805.0,0.0,1.0,172.0,172.0,170.06,171.51,37121805.0,0.002334949400110534,174.23066666666676,166.57887799999975
2018-01-29,170.16,170.16,167.07,167.96,48434424.0,0.0,1.0,170.16,170.16,167.07,167.96,48434424.0,-0.020915718127997005,174.08700000000007,166.61797799999974
2018-01-30,165.525,167.37,164.7,166.97,45137026.0,0.0,1.0,165.525,167.37,164.7,166.97,45137026.0,-0.005911700255126828,173.9120000000001,166.66687799999974
2018-01-31,166.87,168.4417,166.5,167.43,30984099.0,0.0,1.0,166.87,168.4417,166.5,167.43,30984099.0,0.0027511979075863237,173.69733333333343,166.72207799999975
2018-02-01,167.165,168.62,166.76,167.78,38099665.0,0.0,1.0,167.165,168.62,166.76,167.78,38099665.0,0.002088243949696684,173.40933333333342,166.78727799999976
2018-02-02,166.0,166.8,160.1,160.37,85436075.0,0.0,1.0,166.0,166.8,160.1,160.37,85436075.0,-0.04516995189743101,172.93700000000007,166.80467799999974
2018-02-05,159.1,163.88,156.0,157.49,66090446.0,0.0,1.0,159.1,163.88,156.0,157.49,66090446.0,-0.018121681334228174,172.37500000000006,166.76457799999974
2018-02-06,154.83,163.72,154.0,163.03,66625484.0,0.0,1.0,154.83,163.72,154.0,163.03,66625484.0,0.034572268765073556,171.9756666666667,166.78667799999974
2018-02-07,163.085,163.4,159.0685,159.54,50852130.0,0.0,1.0,163.085,163.4,159.0685,159.54,50852130.0,-0.021639558468579508,171.46000000000004,166.78557799999973
2018-02-08,160.29,161.0,155.03,155.32,49594129.0,0.0,1.0,160.29,161.0,155.03,155.32,49594129.0,-0.02680716961951684,170.9516666666667,166.75597799999974
2018-02-09,157.07,157.89,150.24,155.97,66723743.0,0.0,1.0,157.07,157.89,150.24,155.97,66723743.0,0.0041761762002675284,170.46400000000003,166.71687799999975
2018-02-12,158.5,163.89,157.51,162.71,60560145.0,0.0,1.0,158.5,163.89,157.51,162.71,60560145.0,0.042305794087493506,170.18500000000003,166.75727799999976
2018-02-13,161.95,164.75,161.65,164.34,32104756.0,0.0,1.0,161.95,164.75,161.65,164.34,32104756.0,0.00996797735181408,170.02200000000005,166.81337799999974
2018-02-14,163.045,167.54,162.88,167.37,39669178.0,0.0,1.0,163.045,167.54,162.88,167.37,39669178.0,0.018269478022504962,169.85900000000004,166.92637799999974
2018-02-15,169.79,173.09,169.0,172.99,50609595.0,0.0,1.0,169.79,173.09,169.0,172.99,50609595.0,0.03302685883333945,169.8843333333334,167.12237799999977
2018-02-16,172.36,174.82,171.77,172.43,39638793.0,0.0,1.0,172.36,174.82,171.77,172.43,39638793.0,-0.003242432346845786,169.8643333333334,167.32777799999977
2018-02-20,172.05,174.26,171.42,171.85,33531012.0,0.0,1.0,172.05,174.26,171.42,171.85,33531012.0,-0.0033693537161973816,169.75933333333342,167.54077799999976
2018-02-21,172.83,174.12,171.01,171.07,35833514.0,0.0,1.0,172.83,174.12,171.01,171.07,35833514.0,-0.004549173831642337,169.65000000000006,167.72007799999977
2018-02-22,171.8,173.95,171.71,172.6,30504116.0,0.0,1.0,171.8,173.95,171.71,172.6,30504116.0,0.008903949185127078,169.5923333333334,167.90377799999976
2018-02-23,173.67,175.65,173.54,175.555,33329232.0,0.0,1.0,173.67,175.65,173.54,175.555,33329232.0,0.01697560547349635,169.6345000000001,168.12652799999978
2018-02-26,176.35,179.39,176.21,178.97,36886432.0,0.0,1.0,176.35,179.39,176.21,178.97,36886432.0,0.019265809906492973,169.7575000000001,168.37502799999982
2018-02-27,179.1,180.48,178.16,178.39,38685165.0,0.0,1.0,179.1,180.48,178.16,178.39,38685165.0,-0.0032460292661408183,169.80083333333343,168.6208279999998
2018-02-28,179.26,180.615,178.05,178.12,33604574.0,0.0,1.0,179.26,180.615,178.05,178.12,33604574.0,-0.001514684309674505,169.8651666666668,168.85722799999976
2018-03-01,178.54,179.775,172.66,175.0,48801970.0,0.0,1.0,178.54,179.775,172.66,175.0,48801970.0,-0.017671506529987557,169.7285000000001,169.07271999999978
2018-03-02,172.8,176.3,172.45,176.21,38453950.0,0.0,1.0,172.8,176.3,172.45,176.21,38453950.0,0.0068904916571251255,169.62683333333342,169.28091999999978
2018-03-05,175.21,177.74,174.52,176.82,28401366.0,0.0,1.0,175.21,177.74,174.52,176.82,28401366.0,0.0034558003970191075,169.57216666666676,169.4961199999998
2018-03-06,177.91,178.25,176.13,176.67,23788506.0,0.0,1.0,177.91,178.25,176.13,176.67,23788506.0,-0.0008486803530692628,169.56116666666676,169.70441999999977
2018-03-07,174.94,175.85,174.27,175.03,31703462.0,0.0,1.0,174.94,175.85,174.27,175.03,31703462.0,-0.00932619782184482,169.49416666666676,169.89571999999976
2018-03-08,175.48,177.12,175.07,176.94,23163767.0,0.0,1.0,175.48,177.12,175.07,176.94,23163767.0,0.010853304252495751,169.5848333333334,170.09961999999973
2018-03-09,177.96,180.0,177.39,179.98,31385134.0,0.0,1.0,177.96,180.0,177.39,179.98,31385134.0,0.01703504155056259,169.88050000000007,170.33941999999973
2018-03-12,180.29,182.39,180.21,181.72,32055405.0,0.0,1.0,180.29,182.39,180.21,181.72,32055405.0,0.009621307285400097,170.2208333333334,170.58671999999973
2018-03-13,182.59,183.5,179.24,179.97,31168404.0,0.0,1.0,182.59,183.5,179.24,179.97,31168404.0,-0.009676870558091138,170.62116666666674,170.78761999999972
2018-03-14,180.32,180.52,177.81,178.44,29075469.0,0.0,1.0,180.32,180.52,177.81,178.44,29075469.0,-0.008537760073047405,171.00350000000006,170.96731999999972
2018-03-15,178.5,180.24,178.0701,178.65,22584565.0,0.0,1.0,178.5,180.24,178.0701,178.65,22584565.0,0.0011761742093547428,171.37750000000003,171.15621999999973
2018-03-16,178.65,179.12,177.62,178.02,36836456.0,0.0,1.0,178.65,179.12,177.62,178.02,36836456.0,-0.0035326809386333857,171.71883333333338,171.37661999999975
2018-03-19,177.32,177.47,173.66,175.3,32804695.0,0.0,1.0,177.32,177.47,173.66,175.3,32804695.0,-0.015397111603596634,172.21650000000005,171.56801999999973
2018-03-20,175.24,176.8,174.94,175.24,19314039.0,0.0,1.0,175.24,176.8,174.94,175.24,19314039.0,-0.0003423289814911611,172.80816666666672,171.75871999999978
2018-03-21,175.04,175.09,171.26,171.27,35247358.0,0.0,1.0,175.04,175.09,171.26,171.27,35247358.0,-0.02291520430142023,173.0828333333334,171.9004199999998
2018-03-22,170.0,172.68,168.6,168.845,41051076.0,0.0,1.0,170.0,172.68,168.6,168.845,41051076.0,-0.01426012433287653,173.3930000000001,172.0248199999998
2018-03-23,168.39,169.92,164.94,164.94,40248954.0,0.0,1.0,168.39,169.92,164.94,164.94,40248954.0,-0.023399362906191698,173.71366666666674,172.1001199999998
2018-03-26,168.07,173.1,166.44,172.77,36272617.0,0.0,1.0,168.07,173.1,166.44,172.77,36272617.0,0.04637945878148152,174.27366666666677,172.19731999999982
2018-03-27,173.68,175.15,166.92,168.34,38962839.0,0.0,1.0,173.68,175.15,166.92,168.34,38962839.0,-0.025975486403260677,174.46133333333344,172.21351999999982
